year,state,state_po,state_fips,state_cen,state_ic,candidate,party_detailed,writein,candidatevotes,totalvotes,version,notes,party_simplified,State,electoral_votes,partija_numeric,gimimo_metai,amžius,laimetojas,Populiacija_viso,Baltaodžiai,Juodaodžiai,Indėnai_Arba_Aliaskos_vietiniai,Azijiečiai,Havajiečiai,Dvi_arba_daugiau_rasiu,Ne_ispanakalbiai,Ispanakalbiai,Populiacija_viso_2,Populiacija_0_4,Populiacija_5_17,Populiacija_18_24,Populiacija_25_44,Populiacija_45_64,Populiacija_65_plus,Populiacija_under_18,Populiacija_18_54,Populiacija_55_plus,Vyru_populiacija,Moteru_populiacija,Gimimai,Mirtys,Išorinė_migracija,Vidinė_migracija,Pokytis,Bendras darbingumas,Darbas su darbo sutartimi,Kasyba,Statyba,Gamyba,Valstijos lygio valdžia,Vietinė valdžia
2012,ALABAMA,AL,1,63,41,,,True,4011,2074338,20210113,,OTHER,ALABAMA,9,2,,,False,687455.0,472582.0,23955.0,104406.0,35488.0,6589.0,44435.0,650199.0,37256.0,4815588.0,299235.0,817467.0,485324.0,1225301.0,1290257.0,698004.0,1116702.0,2385609.0,1313277.0,2336196.0,2480436.0,118148.0,96726.0,12564.0,-228.0,222.0,2545547.0,2025963.0,1918.0,127721.0,229029.0,114909.0,215873.0
2016,ALABAMA,AL,1,63,41,"TRUMP, DONALD J.",REPUBLICAN,False,1318255,2123372,20210113,,REPUBLICAN,ALABAMA,9,1,,,True,722649.0,492544.0,26490.0,101978.0,42070.0,8639.0,50928.0,677562.0,45087.0,4863525.0,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,119390.0,103422.0,12602.0,-4296.0,-232.0,2579374.0,2022143.0,2082.0,131976.0,230506.0,104898.0,182543.0
2016,ALABAMA,AL,1,63,41,"CLINTON, HILLARY",DEMOCRAT,False,729547,2123372,20210113,,DEMOCRAT,ALABAMA,9,0,1947.0,69.0,False,722649.0,492544.0,26490.0,101978.0,42070.0,8639.0,50928.0,677562.0,45087.0,4863525.0,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,119390.0,103422.0,12602.0,-4296.0,-232.0,2579374.0,2022143.0,2082.0,131976.0,230506.0,104898.0,182543.0
2016,ALABAMA,AL,1,63,41,"JOHNSON, GARY",LIBERTARIAN,False,44467,2123372,20210113,,LIBERTARIAN,ALABAMA,9,3,1953.0,63.0,False,722649.0,492544.0,26490.0,101978.0,42070.0,8639.0,50928.0,677562.0,45087.0,4863525.0,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,119390.0,103422.0,12602.0,-4296.0,-232.0,2579374.0,2022143.0,2082.0,131976.0,230506.0,104898.0,182543.0
2016,ALABAMA,AL,1,63,41,,,True,21712,2123372,20210113,,OTHER,ALABAMA,9,2,,,False,722649.0,492544.0,26490.0,101978.0,42070.0,8639.0,50928.0,677562.0,45087.0,4863525.0,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,119390.0,103422.0,12602.0,-4296.0,-232.0,2579374.0,2022143.0,2082.0,131976.0,230506.0,104898.0,182543.0
2016,ALABAMA,AL,1,63,41,"STEIN, JILL",GREEN,False,9391,2123372,20210113,,OTHER,ALABAMA,9,2,1950.0,66.0,False,722649.0,492544.0,26490.0,101978.0,42070.0,8639.0,50928.0,677562.0,45087.0,4863525.0,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,119390.0,103422.0,12602.0,-4296.0,-232.0,2579374.0,2022143.0,2082.0,131976.0,230506.0,104898.0,182543.0
2020,ALABAMA,AL,1,63,41,"BIDEN, JOSEPH R. JR",DEMOCRAT,False,849624,2323282,20210113,,DEMOCRAT,ALABAMA,9,0,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,113478.0,116708.0,4156.0,26230.0,-22.0,2580804.0,2034300.0,2270.0,126897.0,224824.0,102982.0,182340.0
2020,ALABAMA,AL,1,63,41,"TRUMP, DONALD J.",REPUBLICAN,False,1441170,2323282,20210113,,REPUBLICAN,ALABAMA,9,1,,,True,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,113478.0,116708.0,4156.0,26230.0,-22.0,2580804.0,2034300.0,2270.0,126897.0,224824.0,102982.0,182340.0
2020,ALABAMA,AL,1,63,41,"JORGENSEN, JO",LIBERTARIAN,False,25176,2323282,20210113,,LIBERTARIAN,ALABAMA,9,3,1957.0,63.0,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,113478.0,116708.0,4156.0,26230.0,-22.0,2580804.0,2034300.0,2270.0,126897.0,224824.0,102982.0,182340.0
2020,ALABAMA,AL,1,63,41,,,True,7312,2323282,20210113,,OTHER,ALABAMA,9,2,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,294209.0,805241.0,461617.0,1230234.0,1288525.0,783699.0,1099450.0,2335571.0,1428504.0,2357211.0,2509613.0,113478.0,116708.0,4156.0,26230.0,-22.0,2580804.0,2034300.0,2270.0,126897.0,224824.0,102982.0,182340.0
1976,ALASKA,AK,2,94,81,"FORD, GERALD",REPUBLICAN,False,71555,123574,20210113,,REPUBLICAN,ALASKA,3,1,,,True,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105494.0,77081.0,1442.0,5186.0,2163.0,1848.0,6238.0
1976,ALASKA,AK,2,94,81,"CARTER, JIMMY",DEMOCRAT,False,44058,123574,20210113,,DEMOCRAT,ALASKA,3,0,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105494.0,77081.0,1442.0,5186.0,2163.0,1848.0,6238.0
1976,ALASKA,AK,2,94,81,"MACBRIDE, ROGER",LIBERTARIAN,False,6785,123574,20210113,,LIBERTARIAN,ALASKA,3,3,1929.0,47.0,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105494.0,77081.0,1442.0,5186.0,2163.0,1848.0,6238.0
1976,ALASKA,AK,2,94,81,,,True,1176,123574,20210113,,OTHER,ALASKA,3,2,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105494.0,77081.0,1442.0,5186.0,2163.0,1848.0,6238.0
1980,ALASKA,AK,2,94,81,"REAGAN, RONALD",REPUBLICAN,False,86112,158445,20210113,,REPUBLICAN,ALASKA,3,1,,,True,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105717.0,76373.0,1435.0,2615.0,2121.0,1905.0,6310.0
1980,ALASKA,AK,2,94,81,"CARTER, JIMMY",DEMOCRAT,False,41842,158445,20210113,,DEMOCRAT,ALASKA,3,0,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105717.0,76373.0,1435.0,2615.0,2121.0,1905.0,6310.0
1980,ALASKA,AK,2,94,81,"CLARK, EDWARD """"ED""""",LIBERTARIAN,False,18479,158445,20210113,,LIBERTARIAN,ALASKA,3,3,1930.0,50.0,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105717.0,76373.0,1435.0,2615.0,2121.0,1905.0,6310.0
1980,ALASKA,AK,2,94,81,"ANDERSON, JOHN B.",INDEPENDENT,False,11155,158445,20210113,,OTHER,ALASKA,3,2,1922.0,58.0,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105717.0,76373.0,1435.0,2615.0,2121.0,1905.0,6310.0
1980,ALASKA,AK,2,94,81,,,True,857,158445,20210113,,OTHER,ALASKA,3,2,,,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,105717.0,76373.0,1435.0,2615.0,2121.0,1905.0,6310.0
1984,ALASKA,AK,2,94,81,"REAGAN, RONALD",REPUBLICAN,False,138377,207605,20210113,,REPUBLICAN,ALASKA,3,1,,,True,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,104540.0,76895.0,1185.0,2624.0,2027.0,1422.0,3940.0
1984,ALASKA,AK,2,94,81,"MONDALE, WALTER",DEMOCRAT,False,62007,207605,20210113,,DEMOCRAT,ALASKA,3,0,1928.0,56.0,False,733275.0,490444.0,27510.0,105674.0,46674.0,9847.0,53126.0,681487.0,51788.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,104540.0,76895.0,1185.0,2624.0,2027.0,1422.0,3940.0
1984,ALASKA,AK,2,94,81,"BERGLAND, DAVID",LIBERTARIAN,False,6378,207605,20210113,,LIBERTARIAN,ALASKA,3,3,1935.0,49.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,104540.0,76895.0,1185.0,2624.0,2027.0,1422.0,3940.0
1984,ALASKA,AK,2,94,81,OTHER,,False,843,207605,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,104540.0,76895.0,1185.0,2624.0,2027.0,1422.0,3940.0
1988,ALASKA,AK,2,94,81,"BUSH, GEORGE H.W.",REPUBLICAN,False,119251,200116,20210113,,REPUBLICAN,ALASKA,3,1,1924.0,64.0,True,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1988,ALASKA,AK,2,94,81,"DUKAKIS, MICHAEL",DEMOCRAT,False,72584,200116,20210113,,DEMOCRAT,ALASKA,3,0,1933.0,55.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1988,ALASKA,AK,2,94,81,"PAUL, RONALD """"RON""""",LIBERTARIAN,False,5484,200116,20210113,,LIBERTARIAN,ALASKA,3,3,1935.0,53.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1988,ALASKA,AK,2,94,81,"FULANI, LENORA",NEW ALLIANCE,False,1024,200116,20210113,,OTHER,ALASKA,3,2,1950.0,38.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1988,ALASKA,AK,2,94,81,,,True,957,200116,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1988,ALASKA,AK,2,94,81,"LAROUCHE, LYNDON, JR.",NATIONAL ECONOMIC RECOVERY,False,816,200116,20210113,,OTHER,ALASKA,3,2,1922.0,66.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,,,,,,107135.0,78196.0,1151.0,2651.0,2017.0,1896.0,6513.0
1992,ALASKA,AK,2,94,81,"BUSH, GEORGE H.W.",REPUBLICAN,False,102000,258506,20210113,,REPUBLICAN,ALASKA,3,1,1924.0,68.0,True,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"CLINTON, BILL",DEMOCRAT,False,78294,258506,20210113,,DEMOCRAT,ALASKA,3,0,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"PEROT, ROSS",INDEPENDENT,False,73481,258506,20210113,,OTHER,ALASKA,3,2,1930.0,62.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"GRITZ, JAMES """"BO""""",AMERICA FIRST,False,1379,258506,20210113,,OTHER,ALASKA,3,2,1939.0,53.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"MARROU, ANDRE",LIBERTARIAN,False,1378,258506,20210113,,LIBERTARIAN,ALASKA,3,3,1938.0,54.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"LAROUCHE, LYNDON, JR.",INDEPENDENTS FOR ECONOMIC RECOVERY,False,469,258506,20210113,,OTHER,ALASKA,3,2,1922.0,70.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"HAGELIN, JOHN",NATURAL LAW,False,433,258506,20210113,,OTHER,ALASKA,3,2,1954.0,38.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"PHILLIPS, HOWARD",TAXPAYERS PARTY,False,377,258506,20210113,,OTHER,ALASKA,3,2,1941.0,51.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,,,True,365,258506,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1992,ALASKA,AK,2,94,81,"FULANI, LENORA",NEW ALLIANCE,False,330,258506,20210113,,OTHER,ALASKA,3,2,1950.0,42.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,23381.0,4228.0,1631.0,9726.0,-519.0,108041.0,78627.0,1142.0,2719.0,2008.0,6773.0,9494.0
1996,ALASKA,AK,2,94,81,"DOLE, ROBERT",REPUBLICAN,False,122746,241620,20210113,,REPUBLICAN,ALASKA,3,1,1923.0,73.0,True,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"CLINTON, BILL",DEMOCRAT,False,80380,241620,20210113,,DEMOCRAT,ALASKA,3,0,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"PEROT, ROSS",REFORM PARTY,False,26333,241620,20210113,,OTHER,ALASKA,3,2,1930.0,66.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"NADER, RALPH",GREEN,False,7597,241620,20210113,,OTHER,ALASKA,3,2,1934.0,62.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"BROWNE, HARRY",LIBERTARIAN,False,2276,241620,20210113,,LIBERTARIAN,ALASKA,3,3,1933.0,63.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"PHILLIPS, HOWARD",U.S. TAXPAYERS PARTY,False,925,241620,20210113,,OTHER,ALASKA,3,2,1941.0,55.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,"HAGELIN, JOHN",NATURAL LAW,False,729,241620,20210113,,OTHER,ALASKA,3,2,1954.0,42.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
1996,ALASKA,AK,2,94,81,,,True,634,241620,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,20041.0,5198.0,1948.0,-9564.0,-66.0,109580.0,79514.0,1184.0,2620.0,1982.0,6859.0,9696.0
2000,ALASKA,AK,2,94,81,"BUSH, GEORGE W.",REPUBLICAN,False,167398,285560,20210113,,REPUBLICAN,ALASKA,3,1,,,True,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"GORE, AL",DEMOCRAT,False,79004,285560,20210113,,DEMOCRAT,ALASKA,3,0,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"NADER, RALPH",GREEN,False,28747,285560,20210113,,OTHER,ALASKA,3,2,1934.0,66.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"BUCHANAN, PATRICK """"PAT""""",REFORM PARTY,False,5192,285560,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"BROWNE, HARRY",LIBERTARIAN,False,2636,285560,20210113,,LIBERTARIAN,ALASKA,3,3,1933.0,67.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,,,True,1068,285560,20210113,,OTHER,ALASKA,3,2,,,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"HAGELIN, JOHN",NATURAL LAW,False,919,285560,20210113,,OTHER,ALASKA,3,2,1954.0,46.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2000,ALASKA,AK,2,94,81,"PHILLIPS, HOWARD",CONSTITUTION PARTY,False,596,285560,20210113,,OTHER,ALASKA,3,2,1941.0,59.0,False,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,627963.0,47528.0,143087.0,57670.0,202899.0,140673.0,36106.0,190615.0,356215.0,81133.0,324750.0,303213.0,4868.0,1444.0,1074.0,-3344.0,-18.0,110670.0,79683.0,1283.0,2696.0,2002.0,2002.0,6143.0
2004,ALASKA,AK,2,94,81,"BUSH, GEORGE W.",REPUBLICAN,False,190889,312598,20210113,,REPUBLICAN,ALASKA,3,1,,,True,4154015.0,3051680.0,1060627.0,17357.0,24351.0,0.0,0.0,4127269.0,26746.0,659286.0,48257.0,138078.0,71882.0,189864.0,169057.0,42148.0,186335.0,369815.0,103136.0,341479.0,317807.0,20600.0,6106.0,4668.0,1230.0,978.0,59448.0,41544.0,1427.0,2524.0,1900.0,2029.0,6171.0
2004,ALASKA,AK,2,94,81,"KERRY, JOHN",DEMOCRAT,False,111025,312598,20210113,,DEMOCRAT,ALASKA,3,0,,,False,4331103.0,3154959.0,1125093.0,20493.0,30558.0,0.0,0.0,4288307.0,42796.0,659286.0,48257.0,138078.0,71882.0,189864.0,169057.0,42148.0,186335.0,369815.0,103136.0,341479.0,317807.0,20600.0,6106.0,4668.0,1230.0,978.0,59448.0,41544.0,1427.0,2524.0,1900.0,2029.0,6171.0
